Date,Language,Conversions
26/12/2019,Language 15,0
26/12/2019,Language 15,0
26/12/2019,Language 15,0
26/12/2019,Language 15,0
26/12/2019,Language 15,0
26/12/2019,Language 15,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
26/12/2019,Language 16,0
27/12/2019,Language 1,0
27/12/2019,Language 1,0
27/12/2019,Language 2,0
27/12/2019,Language 2,0
27/12/2019,Language 3,"9,5"
27/12/2019,Language 3,"12,53"
27/12/2019,Language 3,0
27/12/2019,Language 4,1
27/12/2019,Language 4,0
27/12/2019,Language 5,"0,5"
27/12/2019,Language 4,4
27/12/2019,Language 4,2
27/12/2019,Language 4,4
27/12/2019,Language 4,0
27/12/2019,Language 5,0
27/12/2019,Language 5,0
27/12/2019,Language 5,0
27/12/2019,Language 5,0
27/12/2019,Language 5,0
27/12/2019,Language 5,0
27/12/2019,Language 5,0
27/12/2019,Language 5,0
27/12/2019,Language 5,0
27/12/2019,Language 5,"0,5"
27/12/2019,Language 5,0
27/12/2019,Language 6,0
27/12/2019,Language 6,1
27/12/2019,Language 6,0
27/12/2019,Language 6,0
27/12/2019,Language 6,0
27/12/2019,Language 6,0
27/12/2019,Language 6,0
27/12/2019,Language 6,0
27/12/2019,Language 6,0
27/12/2019,Language 7,0
27/12/2019,Language 7,0
27/12/2019,Language 7,0
27/12/2019,Language 7,5
27/12/2019,Language 7,0
27/12/2019,Language 7,6
27/12/2019,Language 7,"28,74"
27/12/2019,Language 7,0
27/12/2019,Language 7,"44,63"
27/12/2019,Language 7,2
27/12/2019,Language 7,2
27/12/2019,Language 7,"0,5"
27/12/2019,Language 7,"0,5"
27/12/2019,Language 7,2
27/12/2019,Language 7,"8,03"
27/12/2019,Language 7,"9,33"
27/12/2019,Language 7,4
27/12/2019,Language 7,0
27/12/2019,Language 7,0
27/12/2019,Language 7,"0,75"
27/12/2019,Language 7,2
27/12/2019,Language 7,0
27/12/2019,Language 7,0
27/12/2019,Language 7,"5,5"
27/12/2019,Language 7,"4,67"
27/12/2019,Language 7,"1,25"
27/12/2019,Language 7,0
27/12/2019,Language 7,0
27/12/2019,Language 7,0
27/12/2019,Language 7,0
27/12/2019,Language 7,0
27/12/2019,Language 8,"2,13"
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 8,0
27/12/2019,Language 9,0
27/12/2019,Language 9,0
27/12/2019,Language 9,0
27/12/2019,Language 9,0
27/12/2019,Language 9,0
27/12/2019,Language 9,0
27/12/2019,Language 9,0
27/12/2019,Language 9,0
27/12/2019,Language 9,0
27/12/2019,Language 9,0
27/12/2019,Language 9,0
27/12/2019,Language 9,0
27/12/2019,Language 10,"0,12"
27/12/2019,Language 10,0
27/12/2019,Language 10,1
27/12/2019,Language 10,0
27/12/2019,Language 10,0
27/12/2019,Language 10,0
27/12/2019,Language 10,0
27/12/2019,Language 10,0
27/12/2019,Language 10,0
27/12/2019,Language 10,0
27/12/2019,Language 10,0
27/12/2019,Language 10,0
27/12/2019,Language 11,0
27/12/2019,Language 11,0
27/12/2019,Language 11,0
27/12/2019,Language 11,0
27/12/2019,Language 11,0
27/12/2019,Language 11,0
27/12/2019,Language 11,0
27/12/2019,Language 12,0
27/12/2019,Language 12,0
27/12/2019,Language 12,0
27/12/2019,Language 12,0
27/12/2019,Language 12,0
27/12/2019,Language 12,0
27/12/2019,Language 12,0
27/12/2019,Language 13,"0,11"
27/12/2019,Language 13,0
27/12/2019,Language 13,0
27/12/2019,Language 13,0
27/12/2019,Language 14,0
27/12/2019,Language 14,0
27/12/2019,Language 14,0
27/12/2019,Language 14,0
27/12/2019,Language 14,0
27/12/2019,Language 14,0
27/12/2019,Language 14,0
27/12/2019,Language 14,0
27/12/2019,Language 15,"2,67"
27/12/2019,Language 15,0
27/12/2019,Language 15,0
27/12/2019,Language 15,0
27/12/2019,Language 15,0
27/12/2019,Language 15,0
27/12/2019,Language 15,0
27/12/2019,Language 15,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
27/12/2019,Language 16,0
28/12/2019,Language 1,0
28/12/2019,Language 1,0
28/12/2019,Language 2,0
28/12/2019,Language 2,0
28/12/2019,Language 3,"8,07"
28/12/2019,Language 3,"23,45"
28/12/2019,Language 3,0
28/12/2019,Language 4,0
28/12/2019,Language 4,0
28/12/2019,Language 5,0
28/12/2019,Language 4,1
28/12/2019,Language 4,2
28/12/2019,Language 4,6
28/12/2019,Language 4,0
28/12/2019,Language 5,0
28/12/2019,Language 5,0
28/12/2019,Language 5,0
28/12/2019,Language 5,0
28/12/2019,Language 5,0
28/12/2019,Language 5,0
28/12/2019,Language 5,0
28/12/2019,Language 5,0
28/12/2019,Language 5,0
28/12/2019,Language 5,0
28/12/2019,Language 5,0
28/12/2019,Language 6,0
28/12/2019,Language 6,0
28/12/2019,Language 6,1
28/12/2019,Language 6,0
28/12/2019,Language 6,0
28/12/2019,Language 6,0
28/12/2019,Language 6,0
28/12/2019,Language 6,0
28/12/2019,Language 6,0
28/12/2019,Language 7,0
28/12/2019,Language 7,0
28/12/2019,Language 7,0
28/12/2019,Language 7,3
28/12/2019,Language 7,0
28/12/2019,Language 7,3
28/12/2019,Language 7,"18,97"
28/12/2019,Language 7,0
28/12/2019,Language 7,"50,4"
28/12/2019,Language 7,"2,5"
28/12/2019,Language 7,4
28/12/2019,Language 7,0
28/12/2019,Language 7,"1,5"
28/12/2019,Language 7,3
28/12/2019,Language 7,"2,75"
28/12/2019,Language 7,3
28/12/2019,Language 7,8
28/12/2019,Language 7,0
28/12/2019,Language 7,0
28/12/2019,Language 7,"2,5"
28/12/2019,Language 7,3
28/12/2019,Language 7,0
28/12/2019,Language 7,0
28/12/2019,Language 7,"0,5"
28/12/2019,Language 7,"7,83"
28/12/2019,Language 7,1
28/12/2019,Language 7,0
28/12/2019,Language 7,0
28/12/2019,Language 7,0
28/12/2019,Language 7,0
28/12/2019,Language 7,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,"0,5"
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 8,0
28/12/2019,Language 9,1
28/12/2019,Language 9,0
28/12/2019,Language 9,0
28/12/2019,Language 9,0
28/12/2019,Language 9,0
28/12/2019,Language 9,0
28/12/2019,Language 9,0
28/12/2019,Language 9,0
28/12/2019,Language 9,0
28/12/2019,Language 9,0
28/12/2019,Language 9,0
28/12/2019,Language 9,0
28/12/2019,Language 10,0
28/12/2019,Language 10,0
28/12/2019,Language 10,2
28/12/2019,Language 10,0
28/12/2019,Language 10,0
28/12/2019,Language 10,0
28/12/2019,Language 10,0
28/12/2019,Language 10,0
28/12/2019,Language 10,0
28/12/2019,Language 10,0
28/12/2019,Language 10,0
28/12/2019,Language 10,0
28/12/2019,Language 11,0
28/12/2019,Language 11,0
28/12/2019,Language 11,0
28/12/2019,Language 11,0
28/12/2019,Language 11,0
28/12/2019,Language 11,0
28/12/2019,Language 11,0
28/12/2019,Language 12,0
28/12/2019,Language 12,0
28/12/2019,Language 12,0
28/12/2019,Language 12,0
28/12/2019,Language 12,0
28/12/2019,Language 12,0
28/12/2019,Language 12,0
28/12/2019,Language 13,"0,5"
28/12/2019,Language 13,0
28/12/2019,Language 13,0
28/12/2019,Language 13,0
28/12/2019,Language 14,0
28/12/2019,Language 14,0
28/12/2019,Language 14,0
28/12/2019,Language 14,0
28/12/2019,Language 14,0
28/12/2019,Language 14,0
28/12/2019,Language 14,0
28/12/2019,Language 14,0
28/12/2019,Language 15,0
28/12/2019,Language 15,0
28/12/2019,Language 15,0
28/12/2019,Language 15,0
28/12/2019,Language 15,0
28/12/2019,Language 15,0
28/12/2019,Language 15,0
28/12/2019,Language 15,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
28/12/2019,Language 16,0
29/12/2019,Language 1,0
29/12/2019,Language 1,0
29/12/2019,Language 2,0
29/12/2019,Language 2,0
29/12/2019,Language 3,"9,75"
29/12/2019,Language 3,"31,79"
29/12/2019,Language 3,0
29/12/2019,Language 4,0
29/12/2019,Language 4,0
29/12/2019,Language 5,1
29/12/2019,Language 4,2
29/12/2019,Language 4,2
29/12/2019,Language 4,7
29/12/2019,Language 4,0
29/12/2019,Language 5,0
29/12/2019,Language 5,0
29/12/2019,Language 5,0
29/12/2019,Language 5,0
29/12/2019,Language 5,0
29/12/2019,Language 5,0
29/12/2019,Language 5,0
29/12/2019,Language 5,0
29/12/2019,Language 5,0
29/12/2019,Language 5,0
29/12/2019,Language 5,0
29/12/2019,Language 6,0
29/12/2019,Language 6,0
29/12/2019,Language 6,1
29/12/2019,Language 6,0
29/12/2019,Language 6,0
29/12/2019,Language 6,0
29/12/2019,Language 6,0
29/12/2019,Language 6,0
29/12/2019,Language 6,0
29/12/2019,Language 7,0
29/12/2019,Language 7,0
29/12/2019,Language 7,0
29/12/2019,Language 7,3
29/12/2019,Language 7,0
29/12/2019,Language 7,2
29/12/2019,Language 7,"23,04"
29/12/2019,Language 7,0
29/12/2019,Language 7,"25,75"
29/12/2019,Language 7,"3,5"
29/12/2019,Language 7,3
29/12/2019,Language 7,0
29/12/2019,Language 7,1
29/12/2019,Language 7,1
29/12/2019,Language 7,"4,75"
29/12/2019,Language 7,"4,83"
29/12/2019,Language 7,"3,4"
29/12/2019,Language 7,0
29/12/2019,Language 7,0
29/12/2019,Language 7,5
29/12/2019,Language 7,4
29/12/2019,Language 7,0
29/12/2019,Language 7,0
29/12/2019,Language 7,2
29/12/2019,Language 7,3
29/12/2019,Language 7,2
29/12/2019,Language 7,0
29/12/2019,Language 7,0
29/12/2019,Language 7,0
29/12/2019,Language 7,0
29/12/2019,Language 7,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,2
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 8,0
29/12/2019,Language 9,0
29/12/2019,Language 9,0
29/12/2019,Language 9,0
29/12/2019,Language 9,0
29/12/2019,Language 9,0
29/12/2019,Language 9,0
29/12/2019,Language 9,0
29/12/2019,Language 9,0
29/12/2019,Language 9,0
29/12/2019,Language 9,0
29/12/2019,Language 9,0
29/12/2019,Language 9,0
29/12/2019,Language 10,0
29/12/2019,Language 10,0
29/12/2019,Language 10,0
29/12/2019,Language 10,0
29/12/2019,Language 10,0
29/12/2019,Language 10,0
29/12/2019,Language 10,0
29/12/2019,Language 10,0
29/12/2019,Language 10,0
29/12/2019,Language 10,0
29/12/2019,Language 10,0
29/12/2019,Language 10,0
29/12/2019,Language 11,0
29/12/2019,Language 11,0
29/12/2019,Language 11,0
29/12/2019,Language 11,0
29/12/2019,Language 11,0
29/12/2019,Language 11,0
29/12/2019,Language 11,0
29/12/2019,Language 12,0
29/12/2019,Language 12,0
29/12/2019,Language 12,0
29/12/2019,Language 12,0
29/12/2019,Language 12,0
29/12/2019,Language 12,0
29/12/2019,Language 12,0
29/12/2019,Language 13,0
29/12/2019,Language 13,0
29/12/2019,Language 13,0
29/12/2019,Language 13,0
29/12/2019,Language 14,0
29/12/2019,Language 14,0
29/12/2019,Language 14,0
29/12/2019,Language 14,0
29/12/2019,Language 14,0
29/12/2019,Language 14,0
29/12/2019,Language 14,0
29/12/2019,Language 14,0
29/12/2019,Language 15,0
29/12/2019,Language 15,0
29/12/2019,Language 15,0
29/12/2019,Language 15,0
29/12/2019,Language 15,0
29/12/2019,Language 15,0
29/12/2019,Language 15,0
29/12/2019,Language 15,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
29/12/2019,Language 16,0
30/12/2019,Language 1,0
30/12/2019,Language 1,0
30/12/2019,Language 2,0
30/12/2019,Language 2,0
30/12/2019,Language 3,"11,77"
30/12/2019,Language 3,"23,33"
30/12/2019,Language 3,0
30/12/2019,Language 4,0
30/12/2019,Language 4,0
30/12/2019,Language 5,0
30/12/2019,Language 4,0
30/12/2019,Language 4,7
30/12/2019,Language 4,3
30/12/2019,Language 4,0
30/12/2019,Language 5,0
30/12/2019,Language 5,0
30/12/2019,Language 5,0
30/12/2019,Language 5,0
30/12/2019,Language 5,0
30/12/2019,Language 5,0
30/12/2019,Language 5,0
30/12/2019,Language 5,0
30/12/2019,Language 5,0
30/12/2019,Language 5,1
30/12/2019,Language 5,0
30/12/2019,Language 6,3
30/12/2019,Language 6,0
30/12/2019,Language 6,0
30/12/2019,Language 6,0
30/12/2019,Language 6,0
30/12/2019,Language 6,0
30/12/2019,Language 6,0
30/12/2019,Language 6,0
30/12/2019,Language 6,0
30/12/2019,Language 7,0
30/12/2019,Language 7,0
30/12/2019,Language 7,0
30/12/2019,Language 7,0
30/12/2019,Language 7,0
30/12/2019,Language 7,1
30/12/2019,Language 7,"46,63"
30/12/2019,Language 7,0
30/12/2019,Language 7,"43,17"
30/12/2019,Language 7,"1,67"
30/12/2019,Language 7,0
30/12/2019,Language 7,0
30/12/2019,Language 7,1
30/12/2019,Language 7,1
30/12/2019,Language 7,"4,58"
30/12/2019,Language 7,"2,5"
30/12/2019,Language 7,1
30/12/2019,Language 7,0
30/12/2019,Language 7,0
30/12/2019,Language 7,3
30/12/2019,Language 7,8
30/12/2019,Language 7,0
30/12/2019,Language 7,0
30/12/2019,Language 7,2
30/12/2019,Language 7,"5,5"
30/12/2019,Language 7,"1,33"
30/12/2019,Language 7,0
30/12/2019,Language 7,0
30/12/2019,Language 7,0
30/12/2019,Language 7,0
30/12/2019,Language 7,0
30/12/2019,Language 8,"1,2"
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 8,0
30/12/2019,Language 9,1
30/12/2019,Language 9,0
30/12/2019,Language 9,0
30/12/2019,Language 9,0
30/12/2019,Language 9,0
30/12/2019,Language 9,0
30/12/2019,Language 9,0
30/12/2019,Language 9,0
30/12/2019,Language 9,0
30/12/2019,Language 9,0
30/12/2019,Language 9,0
30/12/2019,Language 9,0
30/12/2019,Language 10,0
30/12/2019,Language 10,0
30/12/2019,Language 10,0
30/12/2019,Language 10,0
30/12/2019,Language 10,0
30/12/2019,Language 10,0
30/12/2019,Language 10,0
30/12/2019,Language 10,1
30/12/2019,Language 10,0
30/12/2019,Language 10,0
30/12/2019,Language 10,0
30/12/2019,Language 10,0
30/12/2019,Language 11,0
30/12/2019,Language 11,0
30/12/2019,Language 11,0
30/12/2019,Language 11,0
30/12/2019,Language 11,0
30/12/2019,Language 11,0
30/12/2019,Language 11,0
30/12/2019,Language 12,0
30/12/2019,Language 12,0
30/12/2019,Language 12,0
30/12/2019,Language 12,0
30/12/2019,Language 12,0
30/12/2019,Language 12,0
30/12/2019,Language 12,0
30/12/2019,Language 13,2
30/12/2019,Language 13,0
30/12/2019,Language 13,0
30/12/2019,Language 13,0
30/12/2019,Language 14,0
30/12/2019,Language 14,0
30/12/2019,Language 14,0
30/12/2019,Language 14,0
30/12/2019,Language 14,0
30/12/2019,Language 14,0
30/12/2019,Language 14,0
30/12/2019,Language 14,0
30/12/2019,Language 15,0
30/12/2019,Language 15,0
30/12/2019,Language 15,0
30/12/2019,Language 15,0
30/12/2019,Language 15,0
30/12/2019,Language 15,0
30/12/2019,Language 15,0
30/12/2019,Language 15,0
30/12/2019,Language 16,1
30/12/2019,Language 16,0
30/12/2019,Language 16,0
30/12/2019,Language 16,0
30/12/2019,Language 16,0
30/12/2019,Language 16,0
30/12/2019,Language 16,0
30/12/2019,Language 16,0
30/12/2019,Language 16,0
30/12/2019,Language 16,0
30/12/2019,Language 16,0
30/12/2019,Language 16,0
30/12/2019,Language 16,0
30/12/2019,Language 16,0
31/12/2019,Language 1,0
31/12/2019,Language 1,0
31/12/2019,Language 2,0
31/12/2019,Language 2,0
31/12/2019,Language 3,"3,53"
31/12/2019,Language 3,"20,13"
31/12/2019,Language 3,0
31/12/2019,Language 4,0
31/12/2019,Language 4,0
31/12/2019,Language 5,1
31/12/2019,Language 4,"6,75"
31/12/2019,Language 4,0
31/12/2019,Language 4,5
31/12/2019,Language 4,0
31/12/2019,Language 5,0
31/12/2019,Language 5,0
31/12/2019,Language 5,0
31/12/2019,Language 5,0
31/12/2019,Language 5,0
31/12/2019,Language 5,0
31/12/2019,Language 5,0
31/12/2019,Language 5,0
31/12/2019,Language 5,0
31/12/2019,Language 5,0
31/12/2019,Language 5,0
31/12/2019,Language 6,0
31/12/2019,Language 6,0
31/12/2019,Language 6,0
31/12/2019,Language 6,0
31/12/2019,Language 6,0
31/12/2019,Language 6,0
31/12/2019,Language 6,0
31/12/2019,Language 6,0
31/12/2019,Language 6,0
31/12/2019,Language 7,0
31/12/2019,Language 7,0
31/12/2019,Language 7,0
31/12/2019,Language 7,0
31/12/2019,Language 7,0
31/12/2019,Language 7,2
31/12/2019,Language 7,"24,57"
31/12/2019,Language 7,0
31/12/2019,Language 7,"49,62"
31/12/2019,Language 7,"1,53"
31/12/2019,Language 7,2
31/12/2019,Language 7,0
31/12/2019,Language 7,2
31/12/2019,Language 7,7
31/12/2019,Language 7,"1,75"
31/12/2019,Language 7,3
31/12/2019,Language 7,"1,13"
31/12/2019,Language 7,0
31/12/2019,Language 7,0
31/12/2019,Language 7,"2,25"
31/12/2019,Language 7,1
31/12/2019,Language 7,0
31/12/2019,Language 7,0
31/12/2019,Language 7,1
31/12/2019,Language 7,"3,33"
31/12/2019,Language 7,0
31/12/2019,Language 7,0
31/12/2019,Language 7,0
31/12/2019,Language 7,0
31/12/2019,Language 7,0
31/12/2019,Language 7,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,1
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 8,0
31/12/2019,Language 9,1
31/12/2019,Language 9,0
31/12/2019,Language 9,0
31/12/2019,Language 9,0
31/12/2019,Language 9,0
31/12/2019,Language 9,0
31/12/2019,Language 9,0
31/12/2019,Language 9,0
31/12/2019,Language 9,0
31/12/2019,Language 9,0
31/12/2019,Language 9,0
31/12/2019,Language 9,0
31/12/2019,Language 10,0
31/12/2019,Language 10,0
31/12/2019,Language 10,0
31/12/2019,Language 10,0
31/12/2019,Language 10,0
31/12/2019,Language 10,0
31/12/2019,Language 10,0
31/12/2019,Language 10,0
31/12/2019,Language 10,0
31/12/2019,Language 10,0
31/12/2019,Language 10,0
31/12/2019,Language 10,0
31/12/2019,Language 11,0
31/12/2019,Language 11,0
31/12/2019,Language 11,0
31/12/2019,Language 11,0
31/12/2019,Language 11,0
31/12/2019,Language 11,0
31/12/2019,Language 11,0
31/12/2019,Language 12,0
31/12/2019,Language 12,0
31/12/2019,Language 12,0
31/12/2019,Language 12,0
31/12/2019,Language 12,0
31/12/2019,Language 12,0
31/12/2019,Language 12,0
31/12/2019,Language 13,0
31/12/2019,Language 13,0
31/12/2019,Language 13,0
31/12/2019,Language 13,0
31/12/2019,Language 14,0
31/12/2019,Language 14,0
31/12/2019,Language 14,0
31/12/2019,Language 14,0
31/12/2019,Language 14,0
31/12/2019,Language 14,0
31/12/2019,Language 14,0
31/12/2019,Language 14,0
31/12/2019,Language 15,0
